date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-07-21,Hospital Slim River,70,9,13,12,4,10,7,9,6
2022-07-21,Hospital Tapah,6,1,0,0,1,1,0,2,1
2022-07-21,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Teluk Intan,8,0,1,0,2,0,2,1,2
2022-07-21,"Hospital Tuanku Fauziah, Kangar",8,1,1,0,3,0,1,1,1
2022-07-21,Putrajaya Hospital,7,0,1,1,1,1,0,1,2
2022-07-21,National Cancer Institute,14,0,0,2,4,0,3,0,5
2022-07-21,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",84,14,9,8,9,15,5,16,8
2022-07-21,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Beluran,5,0,1,1,0,1,0,1,1
2022-07-21,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Kinabatangan,16,2,1,2,3,3,3,2,0
2022-07-21,Hospital Kota Belud,7,2,2,0,0,2,1,0,0
2022-07-21,Hospital Kota Marudu,5,3,1,0,0,1,0,0,0
2022-07-21,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Kudat,5,1,0,1,0,0,0,2,1
2022-07-21,Hospital Lahad Datu,21,6,2,3,3,1,0,2,4
2022-07-21,Hospital Mesra Bukit Padang,8,2,2,1,0,2,0,1,0
2022-07-21,Hospital Papar,14,2,1,3,3,0,2,1,2
2022-07-21,Hospital Ranau,24,4,4,4,3,0,3,1,5
2022-07-21,Hospital Semporna,12,4,1,0,1,1,3,2,0
2022-07-21,Hospital Sipitang,14,3,3,2,1,0,2,2,1
2022-07-21,Hospital Tambunan,10,1,0,2,0,3,2,1,1
2022-07-21,Hospital Tawau,12,1,2,2,1,3,1,1,1
2022-07-21,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Wanita dan Kanak-Kanak Sabah[5],40,4,3,4,6,5,8,6,4
2022-07-21,Sarawak General Hospital,7,1,0,0,0,1,1,1,3
2022-07-21,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",10,1,2,0,1,0,2,1,3
2022-07-21,Hospital Bau,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Sibu,12,4,0,2,2,2,0,2,0
2022-07-21,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Sarikei,8,0,2,0,1,0,3,0,2
2022-07-21,Hospital Sri Aman,15,1,2,0,2,4,3,1,2
2022-07-21,Hospital Limbang,6,1,2,1,0,0,0,1,1
2022-07-21,Hospital Lawas,10,1,2,3,1,0,1,1,1
2022-07-21,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Sentosa,7,1,1,1,0,2,0,1,1
2022-07-21,Hospital Mukah,15,2,4,1,2,3,0,1,2
2022-07-21,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Betong,6,1,1,2,1,0,0,0,1
2022-07-21,Hospital Serian,6,1,0,0,2,2,0,0,1
2022-07-21,Hospital Simunjan,5,1,1,2,0,0,0,1,0
2022-07-21,Rajah Charles Brooke Memorial Hospital,21,4,4,3,1,0,2,4,3
2022-07-21,Hospital Kanowit,18,5,0,2,2,2,4,3,0
2022-07-21,Hospital Saratok,50,5,6,5,7,5,8,4,10
2022-07-21,Hospital Dalat,24,3,4,4,2,2,2,1,6
2022-07-21,Hospital Shah Alam,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Ampang,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Banting,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Kajang,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Kuala Kubu Baru,24,3,4,3,2,3,4,4,1
2022-07-21,Hospital Selayang,32,1,4,9,4,7,3,2,2
2022-07-21,Hospital Sultan Idris Shah Serdang,16,3,1,3,4,2,1,1,1
2022-07-21,Hospital Sungai Buloh,5,1,1,0,1,0,0,1,1
2022-07-21,Hospital Tanjung Karang,64,7,4,12,10,7,7,7,10
2022-07-21,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",7,2,0,0,2,1,0,1,1
2022-07-21,"Hospital Tengku Ampuan Rahimah, Klang",48,5,6,8,7,4,4,3,11
2022-07-21,Universiti Putra Malaysia Teaching Hospital,7,2,1,1,1,1,1,0,0
2022-07-21,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",21,2,2,5,2,1,5,2,2
2022-07-21,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",35,4,2,2,7,4,6,4,6
2022-07-21,Hospital Dungun,0,0,0,0,0,0,0,0,0
2022-07-21,Hospital Kemaman,8,0,0,3,1,1,1,0,2
2022-07-21,Hospital Besut,8,2,1,2,0,1,0,1,1
2022-07-21,Hospital Hulu Terengganu,8,1,1,1,2,2,0,0,1
2022-07-21,Hospital Setiu,0,0,0,0,0,0,0,0,0
2022-07-22,"Hospital Pakar Sultanah Fatimah, Muar",12,2,1,1,1,2,3,0,2
2022-07-22,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-07-22,"Hospital Enche Besar Hajjah Kalsom, Kluang",48,2,6,6,7,8,5,8,6
2022-07-22,Hospital Segamat,45,7,5,8,6,6,5,5,3
2022-07-22,Hospital Pontian,14,4,0,1,0,3,2,3,1
2022-07-22,Hospital Kota Tinggi,10,2,1,1,3,2,0,0,1
2022-07-22,Hospital Mersing,14,2,1,1,4,0,2,2,2
2022-07-22,Hospital Tangkak,0,0,0,0,0,0,0,0,0
2022-07-22,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",6,0,1,2,1,0,1,0,1
2022-07-22,Sultan Ismail Hospital,14,3,1,3,1,0,1,2,3
2022-07-22,"Hospital Sultanah Aminah, Johor Bahru[2]",15,2,2,1,2,2,2,3,1
2022-07-22,"Sultanah Bahiyah Hospital, Alor Setar",49,7,5,7,7,3,8,8,4
2022-07-22,"Sultan Abdul Halim Hospital, Sungai Petani",10,0,0,0,2,2,3,1,2
2022-07-22,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-07-22,Kulim Hospital,35,0,8,4,4,5,3,3,8
2022-07-22,Baling Hospital,0,0,0,0,0,0,0,0,0
2022-07-22,Sik Hospital,6,1,0,0,0,1,1,2,1
2022-07-22,Hospital Yan,6,0,2,2,0,0,0,0,2
2022-07-22,Hospital Jitra,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Kuala Nerang,15,2,0,1,2,2,4,1,3
2022-07-22,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Pasir Mas,6,0,2,0,0,1,1,2,0
2022-07-22,Hospital Tumpat,60,7,3,5,11,7,9,9,9
2022-07-22,Hospital Machang,10,2,0,0,1,2,2,3,0
2022-07-22,Hospital Jeli,6,1,0,2,0,0,1,1,1
2022-07-22,Hospital Tanah Merah,14,0,1,2,2,1,2,4,2
2022-07-22,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Gua Musang,25,3,3,6,1,5,3,3,1
2022-07-22,Hospital Kuala Krai,6,0,0,0,1,1,1,2,1
2022-07-22,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-07-22,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
2022-07-22,National Heart Institute of Malaysia (IJN),30,5,4,4,1,6,1,4,5
2022-07-22,Hospital Canselor Tuanku Muhriz UKM (HCTM),0,0,0,0,0,0,0,0,0
2022-07-22,University Malaya Medical Centre (UMMC),6,1,0,1,0,1,1,1,1
2022-07-22,Hospital Angkatan Tentera Tuanku Mizan,56,9,8,7,3,4,8,8,9
2022-07-22,Hospital Rehabilitasi Cheras,40,6,5,5,8,3,6,2,5
2022-07-22,Hospital Nukleus Labuan,8,0,1,0,0,2,1,1,3
2022-07-22,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-07-22,Malacca General Hospital,35,2,4,5,5,4,5,6,4
2022-07-22,Hospital Alor Gajah,40,7,4,7,2,8,3,4,5
2022-07-22,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Angkatan Tentera Terendak,6,2,0,0,1,1,0,1,1
2022-07-22,Tuanku Ja'afar Hospital,20,2,3,3,1,3,4,2,2
2022-07-22,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",8,2,0,0,0,2,0,0,4
2022-07-22,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Jelebu,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Jempol,24,1,4,2,2,5,3,5,2
2022-07-22,Hospital Rembau,20,1,4,4,1,5,4,1,0
2022-07-22,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Pekan,10,2,1,1,3,1,0,0,2
2022-07-22,Hospital Kuala Lipis,5,0,0,0,1,1,1,1,1
2022-07-22,Hospital Raub,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Bentong,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Jerantut,5,0,2,0,0,2,0,0,1
2022-07-22,Hospital Jengka,14,0,0,4,6,1,1,0,2
2022-07-22,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
2022-07-22,"Hospital Sultan Haji Ahmad Shah, Temerloh",15,1,2,2,2,2,2,1,3
2022-07-22,Hospital Cameron Highlands,25,1,7,3,4,3,2,2,3
2022-07-22,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Universiti Islam Antabangsa (UIA) Kuantan,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Bera,6,0,2,1,0,1,1,0,1
2022-07-22,Penang General Hospital,8,2,2,1,0,0,1,1,1
2022-07-22,Hospital Sungai Bakap,18,2,3,3,2,1,4,1,2
2022-07-22,Hospital Bukit Mertajam,18,5,0,4,1,2,1,3,2
2022-07-22,Hospital Balik Pulau,6,0,1,1,0,2,1,1,0
2022-07-22,Hospital Seberang Jaya,40,5,8,2,8,4,3,7,3
2022-07-22,Hospital Kepala Batas,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-07-22,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",49,6,6,10,3,4,8,7,5
2022-07-22,Hospital Changkat Melintang,45,7,5,7,8,7,5,1,5
2022-07-22,Hospital Grik,16,1,1,3,3,1,3,1,3
2022-07-22,Hospital Kampar,7,1,0,1,1,2,0,1,1
2022-07-22,Hospital Kuala Kangsar,5,0,0,2,0,0,0,1,2
2022-07-22,Hospital Parit Buntar,12,0,3,0,2,5,2,0,0
2022-07-22,"Hospital Raja Permaisuri Bainun, Ipoh",14,1,1,2,3,1,2,2,2
2022-07-22,Hospital Selama,24,1,6,7,1,1,3,2,3
2022-07-22,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Slim River,50,7,3,7,7,6,8,4,8
2022-07-22,Hospital Tapah,7,2,1,1,1,0,1,0,1
2022-07-22,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-07-22,"Hospital Tuanku Fauziah, Kangar",24,5,4,1,6,1,1,5,1
2022-07-22,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-07-22,National Cancer Institute,18,2,3,0,1,4,4,3,1
2022-07-22,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",28,3,6,0,2,3,4,5,5
2022-07-22,"Duchess of Kent Hospital, Sandakan",5,0,1,1,0,0,1,0,2
2022-07-22,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Beluran,21,4,6,4,0,4,0,2,1
2022-07-22,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Kinabatangan,5,0,1,0,1,2,0,1,0
2022-07-22,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Kota Marudu,10,2,0,0,0,2,3,1,2
2022-07-22,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Kudat,5,1,0,0,1,1,0,1,1
2022-07-22,Hospital Lahad Datu,5,0,0,0,2,0,1,2,0
2022-07-22,Hospital Mesra Bukit Padang,8,1,0,3,0,1,2,0,1
2022-07-22,Hospital Papar,5,0,0,1,1,0,0,2,1
2022-07-22,Hospital Ranau,25,2,2,4,4,1,3,4,5
2022-07-22,Hospital Semporna,24,1,2,3,4,2,6,3,3
2022-07-22,Hospital Sipitang,14,1,1,3,1,2,4,1,1
2022-07-22,Hospital Tambunan,12,2,1,1,1,2,3,0,2
2022-07-22,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Wanita dan Kanak-Kanak Sabah[5],24,5,2,2,4,3,4,1,3
2022-07-22,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-07-22,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Bau,8,1,0,1,1,1,0,1,3
2022-07-22,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Sri Aman,8,1,1,0,0,2,1,1,2
2022-07-22,Hospital Limbang,7,1,1,1,2,1,0,0,1
2022-07-22,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Mukah,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Lundu,14,1,2,0,5,0,1,1,4
2022-07-22,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Serian,14,2,2,3,1,1,3,0,2
2022-07-22,Hospital Simunjan,5,0,0,2,1,0,0,1,1
2022-07-22,Rajah Charles Brooke Memorial Hospital,21,3,0,3,3,7,1,2,2
2022-07-22,Hospital Kanowit,7,0,2,0,0,2,1,0,2
2022-07-22,Hospital Saratok,12,1,0,2,2,0,3,0,4
2022-07-22,Hospital Dalat,5,2,1,0,0,1,0,0,1
2022-07-22,Hospital Shah Alam,5,0,1,0,0,1,2,0,1
2022-07-22,Hospital Ampang,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Banting,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Kajang,18,1,2,1,0,1,5,4,4
2022-07-22,Hospital Kuala Kubu Baru,30,5,2,6,3,3,1,6,4
2022-07-22,Hospital Selayang,32,8,4,1,3,6,1,6,3
2022-07-22,Hospital Sultan Idris Shah Serdang,14,1,2,1,3,3,1,2,1
2022-07-22,Hospital Sungai Buloh,56,6,8,5,4,9,8,10,6
2022-07-22,Hospital Tanjung Karang,30,0,5,6,5,3,4,4,3
2022-07-22,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-07-22,"Hospital Tengku Ampuan Rahimah, Klang",40,5,1,4,8,5,5,4,8
2022-07-22,Universiti Putra Malaysia Teaching Hospital,6,0,2,1,1,0,0,0,2
2022-07-22,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",40,5,2,3,5,7,7,4,7
2022-07-22,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",30,2,2,5,6,2,2,4,7
2022-07-22,Hospital Dungun,5,1,0,0,0,2,1,0,1
2022-07-22,Hospital Kemaman,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-07-22,Hospital Hulu Terengganu,21,3,5,4,0,2,2,4,1
2022-07-22,Hospital Setiu,28,5,5,0,5,1,2,5,5
2022-07-23,"Hospital Pakar Sultanah Fatimah, Muar",21,2,2,4,1,2,3,3,4
2022-07-23,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-07-23,"Hospital Enche Besar Hajjah Kalsom, Kluang",77,11,9,14,9,11,8,10,5
2022-07-23,Hospital Segamat,56,6,6,9,10,7,5,6,7
2022-07-23,Hospital Pontian,16,2,0,2,2,3,2,1,4
2022-07-23,Hospital Kota Tinggi,35,2,5,5,3,5,7,5,3
2022-07-23,Hospital Mersing,20,4,1,2,4,4,0,0,5
2022-07-23,Hospital Tangkak,6,0,1,1,1,1,0,2,0
2022-07-23,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",15,2,3,5,0,2,2,1,0
2022-07-23,Sultan Ismail Hospital,5,0,0,2,0,1,1,1,0
2022-07-23,"Hospital Sultanah Aminah, Johor Bahru[2]",24,3,5,3,2,3,2,5,1
2022-07-23,"Sultanah Bahiyah Hospital, Alor Setar",36,8,5,7,7,4,0,2,3
2022-07-23,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
2022-07-23,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-07-23,Kulim Hospital,7,2,2,0,1,0,1,1,0
2022-07-23,Baling Hospital,0,0,0,0,0,0,0,0,0
2022-07-23,Sik Hospital,14,3,1,0,2,4,2,1,1
2022-07-23,Hospital Yan,8,2,1,1,0,0,1,0,3
2022-07-23,Hospital Jitra,42,7,5,7,6,3,2,6,6
2022-07-23,Hospital Kuala Nerang,21,5,0,1,5,2,6,1,1
2022-07-23,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Pasir Mas,12,1,3,3,2,1,0,2,0
2022-07-23,Hospital Tumpat,77,11,9,11,13,12,6,7,8
2022-07-23,Hospital Machang,5,2,0,1,1,1,0,0,0
2022-07-23,Hospital Jeli,72,12,7,7,11,5,9,10,11
2022-07-23,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-07-23,"Hospital Tengku Anis, Pasir Putih",7,1,0,1,1,2,0,1,1
2022-07-23,Hospital Gua Musang,30,2,8,2,5,5,2,3,3
2022-07-23,Hospital Kuala Krai,8,2,1,0,2,2,1,0,0
2022-07-23,Hospital Universiti Sains Malaysia (HUSM),6,1,2,1,0,1,0,1,0
2022-07-23,Kuala Lumpur Hospital,28,7,3,3,2,5,0,5,3
2022-07-23,National Heart Institute of Malaysia (IJN),35,5,6,5,3,5,5,4,2
2022-07-23,Hospital Canselor Tuanku Muhriz UKM (HCTM),10,1,3,0,1,2,1,0,2
2022-07-23,University Malaya Medical Centre (UMMC),8,1,0,4,2,0,1,0,0
2022-07-23,Hospital Angkatan Tentera Tuanku Mizan,6,1,0,0,1,2,1,0,1
2022-07-23,Hospital Rehabilitasi Cheras,24,1,2,3,2,6,4,6,0
2022-07-23,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-07-23,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-07-23,Malacca General Hospital,30,4,2,2,4,4,4,5,5
2022-07-23,Hospital Alor Gajah,20,2,1,2,1,5,3,0,6
2022-07-23,Hospital Jasin,5,0,0,2,0,1,1,1,0
2022-07-23,Hospital Angkatan Tentera Terendak,15,3,1,2,1,1,3,3,1
2022-07-23,Tuanku Ja'afar Hospital,14,1,1,2,4,2,0,1,3
2022-07-23,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",6,1,2,0,0,0,1,1,1
2022-07-23,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Jelebu,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Jempol,14,1,1,1,3,3,4,0,1
2022-07-23,Hospital Rembau,5,0,1,0,1,0,1,1,1
2022-07-23,Tengku Ampuan Afzan Hospital,16,3,0,2,2,2,3,1,3
2022-07-23,Hospital Pekan,24,4,5,1,1,1,2,6,4
2022-07-23,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Raub,5,1,0,0,0,0,2,1,1
2022-07-23,Hospital Bentong,5,2,0,1,1,1,0,0,0
2022-07-23,Hospital Jerantut,8,0,1,2,0,0,2,1,2
2022-07-23,Hospital Jengka,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
2022-07-23,"Hospital Sultan Haji Ahmad Shah, Temerloh",14,0,2,1,1,4,3,0,3
2022-07-23,Hospital Cameron Highlands,25,4,3,4,5,2,3,2,2
2022-07-23,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Universiti Islam Antabangsa (UIA) Kuantan,5,1,0,2,0,0,0,2,0
2022-07-23,Hospital Bera,6,1,3,0,0,0,1,1,0
2022-07-23,Penang General Hospital,6,0,1,0,1,0,3,1,0
2022-07-23,Hospital Sungai Bakap,20,3,1,3,2,6,3,2,0
2022-07-23,Hospital Bukit Mertajam,6,0,0,2,1,1,0,1,1
2022-07-23,Hospital Balik Pulau,21,3,1,5,6,2,0,1,3
2022-07-23,Hospital Seberang Jaya,24,2,4,1,1,4,4,4,4
2022-07-23,Hospital Kepala Batas,18,5,1,2,2,0,2,3,3
2022-07-23,Hospital Batu Gajah,7,0,1,1,2,1,0,2,0
2022-07-23,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",64,12,8,4,7,6,8,8,11
2022-07-23,Hospital Changkat Melintang,35,3,4,1,2,4,7,6,8
2022-07-23,Hospital Grik,5,1,0,0,0,2,1,1,0
2022-07-23,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Kuala Kangsar,18,2,3,4,4,1,2,0,2
2022-07-23,Hospital Parit Buntar,6,3,1,1,1,0,0,0,0
2022-07-23,"Hospital Raja Permaisuri Bainun, Ipoh",28,4,3,0,3,3,6,3,6
2022-07-23,Hospital Selama,5,2,1,0,0,0,0,2,0
2022-07-23,Hospital Seri Manjung,21,4,2,5,4,0,1,1,4
2022-07-23,Hospital Sg. Siput,7,0,1,1,1,2,2,0,0
2022-07-23,Hospital Slim River,56,8,5,11,7,7,10,6,2
2022-07-23,Hospital Tapah,14,0,2,1,3,2,2,1,3
2022-07-23,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-07-23,"Hospital Tuanku Fauziah, Kangar",28,3,1,2,4,7,4,4,3
2022-07-23,Putrajaya Hospital,5,0,1,1,0,1,0,0,2
2022-07-23,National Cancer Institute,16,1,2,0,1,1,3,4,4
2022-07-23,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",30,2,3,5,8,2,1,4,5
2022-07-23,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Beaufort,8,0,2,1,0,0,3,2,0
2022-07-23,Hospital Beluran,16,3,2,0,5,1,2,1,2
2022-07-23,Hospital Keningau,12,1,3,2,0,2,1,2,1
2022-07-23,Hospital Kinabatangan,21,1,3,2,3,3,4,2,3
2022-07-23,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Kota Marudu,20,2,2,2,2,3,3,5,1
2022-07-23,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Kudat,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Lahad Datu,32,5,4,2,5,5,4,6,1
2022-07-23,Hospital Mesra Bukit Padang,21,5,3,3,2,1,2,1,4
2022-07-23,Hospital Papar,15,2,3,3,2,0,3,1,1
2022-07-23,Hospital Ranau,32,4,4,6,4,6,3,2,3
2022-07-23,Hospital Semporna,21,1,1,4,2,2,2,5,4
2022-07-23,Hospital Sipitang,5,0,0,2,0,1,0,0,2
2022-07-23,Hospital Tambunan,6,1,3,1,0,1,0,0,0
2022-07-23,Hospital Tawau,5,0,0,1,1,1,1,1,0
2022-07-23,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Wanita dan Kanak-Kanak Sabah[5],30,4,5,6,5,2,2,4,2
2022-07-23,Sarawak General Hospital,14,1,0,0,5,0,1,4,3
2022-07-23,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Bau,16,4,0,0,5,0,2,5,0
2022-07-23,Hospital Sibu,6,1,2,0,0,0,2,0,1
2022-07-23,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Sarikei,7,0,0,1,2,2,0,2,0
2022-07-23,Hospital Sri Aman,14,1,2,1,3,1,3,1,2
2022-07-23,Hospital Limbang,5,1,1,0,0,1,1,1,0
2022-07-23,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Sentosa,6,0,0,0,0,2,2,1,1
2022-07-23,Hospital Mukah,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Serian,24,3,2,3,3,5,1,5,2
2022-07-23,Hospital Simunjan,5,0,0,1,0,2,0,1,1
2022-07-23,Rajah Charles Brooke Memorial Hospital,20,4,4,1,4,3,4,0,0
2022-07-23,Hospital Kanowit,6,1,1,1,0,1,2,0,0
2022-07-23,Hospital Saratok,30,5,3,3,1,5,7,4,2
2022-07-23,Hospital Dalat,6,1,1,1,0,1,1,1,0
2022-07-23,Hospital Shah Alam,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Ampang,6,1,0,1,0,2,1,1,0
2022-07-23,Hospital Banting,8,1,1,0,2,1,1,0,2
2022-07-23,Hospital Kajang,7,0,0,0,1,0,2,1,3
2022-07-23,Hospital Kuala Kubu Baru,48,8,7,8,3,7,6,4,5
2022-07-23,Hospital Selayang,6,0,1,1,1,1,2,0,0
2022-07-23,Hospital Sultan Idris Shah Serdang,7,1,0,1,0,2,1,1,1
2022-07-23,Hospital Sungai Buloh,7,2,1,0,1,0,0,1,2
2022-07-23,Hospital Tanjung Karang,42,3,7,7,8,4,2,5,6
2022-07-23,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",32,3,3,3,2,3,9,4,5
2022-07-23,"Hospital Tengku Ampuan Rahimah, Klang",20,1,3,5,5,1,1,2,2
2022-07-23,Universiti Putra Malaysia Teaching Hospital,16,2,3,3,2,2,1,1,2
2022-07-23,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",15,1,1,7,1,2,0,2,1
2022-07-23,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",15,1,1,3,1,3,1,5,0
2022-07-23,Hospital Dungun,8,1,0,2,0,2,1,2,0
2022-07-23,Hospital Kemaman,12,1,2,0,0,4,2,1,2
2022-07-23,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-07-23,Hospital Hulu Terengganu,6,3,0,0,0,0,2,0,1
2022-07-23,Hospital Setiu,10,0,1,2,1,2,1,3,0
2022-07-24,"Hospital Pakar Sultanah Fatimah, Muar",15,0,3,0,2,3,2,3,2
