date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-07-04,"Duchess of Kent Hospital, Sandakan",8,0,1,1,0,1,0,3,2
2022-07-04,Hospital Beaufort,25,2,2,6,2,4,2,3,4
2022-07-04,Hospital Beluran,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Kinabatangan,8,1,0,1,1,3,1,1,0
2022-07-04,Hospital Kota Belud,10,2,1,1,3,0,1,1,1
2022-07-04,Hospital Kota Marudu,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Kuala Penyu,24,5,4,2,4,2,1,3,3
2022-07-04,Hospital Kudat,24,1,4,3,3,4,2,3,4
2022-07-04,Hospital Lahad Datu,5,0,1,0,0,0,1,2,1
2022-07-04,Hospital Mesra Bukit Padang,36,6,3,5,8,1,2,6,5
2022-07-04,Hospital Papar,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Semporna,42,4,11,7,2,3,6,4,5
2022-07-04,Hospital Sipitang,8,1,1,0,1,1,1,1,2
2022-07-04,Hospital Tambunan,12,1,1,3,4,0,2,0,1
2022-07-04,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Wanita dan Kanak-Kanak Sabah[5],18,0,2,2,1,3,2,3,5
2022-07-04,Sarawak General Hospital,16,2,1,1,1,5,1,1,4
2022-07-04,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Bau,7,1,1,1,0,2,2,0,0
2022-07-04,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Miri,5,0,0,0,2,1,0,1,1
2022-07-04,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Limbang,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Sentosa,6,0,1,0,2,0,1,1,1
2022-07-04,Hospital Mukah,8,0,0,1,2,2,1,0,2
2022-07-04,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Lundu,14,2,0,4,0,1,2,2,3
2022-07-04,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Serian,10,1,0,2,3,0,2,1,1
2022-07-04,Hospital Simunjan,7,0,1,0,1,0,2,1,2
2022-07-04,Rajah Charles Brooke Memorial Hospital,6,0,2,0,1,2,0,1,0
2022-07-04,Hospital Kanowit,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Saratok,14,1,3,2,0,4,1,2,1
2022-07-04,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Shah Alam,15,2,2,3,0,4,0,3,1
2022-07-04,Hospital Ampang,6,1,1,0,1,2,1,0,0
2022-07-04,Hospital Banting,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Kajang,7,0,1,1,0,1,1,1,2
2022-07-04,Hospital Kuala Kubu Baru,28,4,4,5,5,3,3,0,4
2022-07-04,Hospital Selayang,0,0,0,0,0,0,0,0,0
2022-07-04,Hospital Sultan Idris Shah Serdang,14,2,3,1,4,2,0,2,0
2022-07-04,Hospital Sungai Buloh,10,0,1,0,2,3,1,1,2
2022-07-04,Hospital Tanjung Karang,32,2,5,4,2,3,6,5,5
2022-07-04,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-07-04,"Hospital Tengku Ampuan Rahimah, Klang",7,2,0,1,0,1,1,0,2
2022-07-04,Universiti Putra Malaysia Teaching Hospital,48,11,2,6,2,5,5,8,9
2022-07-04,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",8,1,1,0,3,1,2,0,0
2022-07-04,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",21,5,2,1,3,3,0,1,6
2022-07-04,Hospital Dungun,28,5,3,1,7,5,1,4,2
2022-07-04,Hospital Kemaman,32,4,4,7,0,6,2,5,4
2022-07-04,Hospital Besut,24,1,2,4,6,2,4,2,3
2022-07-04,Hospital Hulu Terengganu,16,4,1,4,1,2,1,3,0
2022-07-04,Hospital Setiu,25,2,4,0,1,4,5,6,3
2022-07-05,"Hospital Pakar Sultanah Fatimah, Muar",14,1,0,4,3,3,2,0,1
2022-07-05,"Hospital Sultanah Nora Ismail, Batu Pahat",24,2,1,5,4,3,3,5,1
2022-07-05,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Segamat,8,2,0,2,1,0,0,0,3
2022-07-05,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Kota Tinggi,10,0,0,2,3,0,1,2,2
2022-07-05,Hospital Mersing,30,3,3,6,4,3,4,4,3
2022-07-05,Hospital Tangkak,30,1,6,1,5,3,3,7,4
2022-07-05,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",60,10,6,8,10,6,5,6,9
2022-07-05,Sultan Ismail Hospital,16,2,2,1,2,1,1,4,3
2022-07-05,"Hospital Sultanah Aminah, Johor Bahru[2]",15,3,2,1,3,3,2,1,0
2022-07-05,"Sultanah Bahiyah Hospital, Alor Setar",10,1,2,1,3,1,1,1,0
2022-07-05,"Sultan Abdul Halim Hospital, Sungai Petani",48,5,8,3,5,9,2,8,8
2022-07-05,Pendang Hospital,6,0,1,1,3,0,1,0,0
2022-07-05,Kulim Hospital,8,0,1,2,2,0,1,2,0
2022-07-05,Baling Hospital,7,1,0,0,0,2,0,2,2
2022-07-05,Sik Hospital,20,2,2,4,3,3,1,2,3
2022-07-05,Hospital Yan,21,0,5,1,2,4,6,2,1
2022-07-05,Hospital Jitra,35,4,9,5,5,2,7,3,0
2022-07-05,Hospital Kuala Nerang,6,1,0,0,2,1,0,2,0
2022-07-05,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Pasir Mas,10,3,2,2,0,1,0,2,0
2022-07-05,Hospital Tumpat,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Machang,7,1,2,0,0,1,1,1,1
2022-07-05,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Tanah Merah,7,0,1,1,1,0,1,2,1
2022-07-05,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Kuala Krai,80,10,13,8,8,6,10,12,13
2022-07-05,Hospital Universiti Sains Malaysia (HUSM),6,2,1,0,1,0,1,1,0
2022-07-05,Kuala Lumpur Hospital,6,0,0,0,1,1,2,0,2
2022-07-05,National Heart Institute of Malaysia (IJN),21,4,3,3,2,3,3,2,1
2022-07-05,Hospital Canselor Tuanku Muhriz UKM (HCTM),12,1,2,3,1,3,1,0,1
2022-07-05,University Malaya Medical Centre (UMMC),30,1,2,5,5,5,5,3,4
2022-07-05,Hospital Angkatan Tentera Tuanku Mizan,18,2,2,3,3,2,4,2,0
2022-07-05,Hospital Rehabilitasi Cheras,20,1,5,5,3,1,4,0,1
2022-07-05,Hospital Nukleus Labuan,14,3,2,2,1,3,2,0,1
2022-07-05,Jabatan Kesihatan Labuan,14,3,1,0,2,3,1,1,3
2022-07-05,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Alor Gajah,21,1,4,5,1,3,2,1,4
2022-07-05,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Angkatan Tentera Terendak,16,3,2,2,2,2,0,2,3
2022-07-05,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-07-05,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Port Dickson,18,7,1,2,0,3,2,0,3
2022-07-05,Hospital Tampin,16,1,6,0,3,3,2,1,0
2022-07-05,Hospital Jelebu,24,3,1,5,2,4,6,3,0
2022-07-05,Hospital Jempol,6,2,1,2,0,0,0,0,1
2022-07-05,Hospital Rembau,0,0,0,0,0,0,0,0,0
2022-07-05,Tengku Ampuan Afzan Hospital,8,0,1,1,3,0,2,1,0
2022-07-05,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Kuala Lipis,16,0,2,3,5,1,2,1,2
2022-07-05,Hospital Raub,6,1,0,2,0,0,3,0,0
2022-07-05,Hospital Bentong,8,1,2,0,0,1,2,1,1
2022-07-05,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Jengka,15,5,2,1,0,2,1,3,1
2022-07-05,Hospital Muadzam Shah,12,2,3,0,2,0,2,1,2
2022-07-05,"Hospital Sultan Haji Ahmad Shah, Temerloh",24,1,4,3,4,1,6,3,2
2022-07-05,Hospital Cameron Highlands,48,6,4,5,6,5,10,6,6
2022-07-05,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Universiti Islam Antabangsa (UIA) Kuantan,16,4,0,4,1,1,1,2,3
2022-07-05,Hospital Bera,7,0,0,1,1,0,4,0,1
2022-07-05,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Sungai Bakap,8,0,1,0,2,1,0,2,2
2022-07-05,Hospital Bukit Mertajam,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Kepala Batas,84,14,12,9,13,11,11,9,5
2022-07-05,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-07-05,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Changkat Melintang,16,3,0,4,2,0,3,0,4
2022-07-05,Hospital Grik,15,3,1,2,2,1,0,4,2
2022-07-05,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Kuala Kangsar,14,2,0,3,1,1,3,2,2
2022-07-05,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-07-05,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Slim River,7,1,1,0,0,2,1,0,2
2022-07-05,Hospital Tapah,18,4,0,4,2,2,1,4,1
2022-07-05,Hospital Taiping,6,0,1,2,2,0,1,0,0
2022-07-05,Hospital Teluk Intan,7,1,1,0,2,0,1,2,0
2022-07-05,"Hospital Tuanku Fauziah, Kangar",42,4,3,5,4,7,5,5,9
2022-07-05,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-07-05,National Cancer Institute,0,0,0,0,0,0,0,0,0
2022-07-05,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-07-05,"Duchess of Kent Hospital, Sandakan",32,4,4,3,7,0,7,1,6
2022-07-05,Hospital Beaufort,63,9,13,5,6,7,8,10,5
2022-07-05,Hospital Beluran,5,1,0,0,1,0,1,1,1
2022-07-05,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Kinabatangan,5,0,1,1,1,2,0,0,0
2022-07-05,Hospital Kota Belud,14,2,2,2,1,2,1,3,1
2022-07-05,Hospital Kota Marudu,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Kuala Penyu,6,2,2,0,0,0,1,0,1
2022-07-05,Hospital Kudat,24,1,3,6,2,2,5,2,3
2022-07-05,Hospital Lahad Datu,32,0,5,4,6,3,4,6,4
2022-07-05,Hospital Mesra Bukit Padang,36,1,6,4,9,5,1,6,4
2022-07-05,Hospital Papar,7,1,1,0,0,1,2,1,1
2022-07-05,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Semporna,15,3,1,3,0,1,2,5,0
2022-07-05,Hospital Sipitang,6,0,1,0,1,1,1,1,1
2022-07-05,Hospital Tambunan,21,2,1,3,0,2,4,3,6
2022-07-05,Hospital Tawau,14,3,2,1,1,0,3,2,2
2022-07-05,Hospital Tenom,7,1,1,0,1,2,0,2,0
2022-07-05,Hospital Wanita dan Kanak-Kanak Sabah[5],28,3,4,3,8,2,4,1,3
2022-07-05,Sarawak General Hospital,14,3,1,1,2,3,3,0,1
2022-07-05,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Bau,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Miri,7,0,1,0,0,2,3,0,1
2022-07-05,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Limbang,6,1,3,0,1,0,0,0,1
2022-07-05,Hospital Lawas,5,0,0,1,0,2,0,1,1
2022-07-05,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Mukah,5,0,0,1,0,1,1,1,1
2022-07-05,Hospital Marudi,16,3,1,3,1,1,2,3,2
2022-07-05,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Betong,6,2,2,1,0,0,1,0,0
2022-07-05,Hospital Serian,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-07-05,Rajah Charles Brooke Memorial Hospital,10,1,2,0,2,2,1,1,1
2022-07-05,Hospital Kanowit,0,0,0,0,0,0,0,0,0
2022-07-05,Hospital Saratok,5,0,0,1,0,2,2,0,0
2022-07-05,Hospital Dalat,5,1,0,1,1,1,0,1,0
2022-07-05,Hospital Shah Alam,21,2,2,2,3,2,3,4,3
2022-07-05,Hospital Ampang,21,1,4,2,2,3,3,2,4
2022-07-05,Hospital Banting,12,1,2,1,1,3,3,0,1
2022-07-05,Hospital Kajang,5,1,1,1,0,1,0,1,0
2022-07-05,Hospital Kuala Kubu Baru,7,1,2,0,0,1,1,1,1
2022-07-05,Hospital Selayang,30,5,2,3,5,3,2,8,2
2022-07-05,Hospital Sultan Idris Shah Serdang,10,1,0,4,4,1,0,0,0
2022-07-05,Hospital Sungai Buloh,36,7,5,2,4,1,4,7,6
2022-07-05,Hospital Tanjung Karang,20,4,0,0,0,3,3,4,6
2022-07-05,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",7,1,2,1,1,1,1,0,0
2022-07-05,"Hospital Tengku Ampuan Rahimah, Klang",0,0,0,0,0,0,0,0,0
2022-07-05,Universiti Putra Malaysia Teaching Hospital,60,5,6,6,9,11,9,10,4
2022-07-05,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",8,0,0,3,0,2,0,2,1
2022-07-05,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",10,2,0,1,1,2,1,2,1
2022-07-05,Hospital Dungun,25,6,1,4,1,4,4,4,1
2022-07-05,Hospital Kemaman,32,5,5,2,2,4,5,5,4
2022-07-05,Hospital Besut,18,4,2,2,2,4,1,2,1
2022-07-05,Hospital Hulu Terengganu,28,3,2,6,2,7,5,0,3
2022-07-05,Hospital Setiu,15,1,1,1,3,1,0,2,6
2022-07-06,"Hospital Pakar Sultanah Fatimah, Muar",5,0,0,0,1,1,0,3,0
2022-07-06,"Hospital Sultanah Nora Ismail, Batu Pahat",35,3,1,7,12,2,4,3,3
2022-07-06,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Segamat,12,0,1,2,6,1,2,0,0
2022-07-06,Hospital Pontian,8,1,2,1,1,1,2,0,0
2022-07-06,Hospital Kota Tinggi,18,2,2,3,3,2,2,2,2
2022-07-06,Hospital Mersing,48,8,5,4,8,5,5,6,7
2022-07-06,Hospital Tangkak,30,2,4,6,8,0,2,2,6
2022-07-06,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",42,2,3,9,4,5,6,6,7
2022-07-06,Sultan Ismail Hospital,5,0,2,0,0,0,1,2,0
2022-07-06,"Hospital Sultanah Aminah, Johor Bahru[2]",6,1,2,1,1,0,1,0,0
2022-07-06,"Sultanah Bahiyah Hospital, Alor Setar",0,0,0,0,0,0,0,0,0
2022-07-06,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
2022-07-06,Pendang Hospital,14,1,1,3,1,1,1,3,3
2022-07-06,Kulim Hospital,10,2,2,1,1,0,2,0,2
2022-07-06,Baling Hospital,21,1,3,2,1,3,6,5,0
2022-07-06,Sik Hospital,24,2,4,2,3,4,3,3,3
2022-07-06,Hospital Yan,15,4,2,1,1,1,3,1,2
2022-07-06,Hospital Jitra,10,2,1,0,0,0,2,4,1
2022-07-06,Hospital Kuala Nerang,0,0,0,0,0,0,0,0,0
2022-07-06,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Pasir Mas,20,1,1,3,1,5,5,2,2
2022-07-06,Hospital Tumpat,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Machang,21,3,3,3,2,2,5,1,2
2022-07-06,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-07-06,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Kuala Krai,42,5,5,7,8,3,4,8,2
2022-07-06,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-07-06,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
2022-07-06,National Heart Institute of Malaysia (IJN),42,4,5,4,5,3,5,9,7
2022-07-06,Hospital Canselor Tuanku Muhriz UKM (HCTM),0,0,0,0,0,0,0,0,0
2022-07-06,University Malaya Medical Centre (UMMC),32,3,4,5,3,5,2,3,7
2022-07-06,Hospital Angkatan Tentera Tuanku Mizan,21,1,3,4,5,0,2,3,3
2022-07-06,Hospital Rehabilitasi Cheras,14,5,1,0,1,1,1,2,3
2022-07-06,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-07-06,Jabatan Kesihatan Labuan,6,0,2,1,0,1,0,0,2
2022-07-06,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Alor Gajah,6,2,1,1,1,0,0,0,1
2022-07-06,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
2022-07-06,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-07-06,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Tampin,10,0,2,1,1,3,2,1,0
2022-07-06,Hospital Jelebu,56,8,7,4,5,6,9,8,9
2022-07-06,Hospital Jempol,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Rembau,12,2,1,1,0,3,1,2,2
2022-07-06,Tengku Ampuan Afzan Hospital,8,2,1,1,1,0,1,1,1
2022-07-06,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Kuala Lipis,14,0,2,3,0,3,0,3,3
2022-07-06,Hospital Raub,5,0,0,2,0,1,1,0,1
2022-07-06,Hospital Bentong,7,0,0,1,1,3,1,1,0
2022-07-06,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Jengka,6,1,1,1,0,2,1,0,0
2022-07-06,Hospital Muadzam Shah,5,1,0,0,0,1,1,0,2
2022-07-06,"Hospital Sultan Haji Ahmad Shah, Temerloh",35,6,5,2,4,5,1,6,6
2022-07-06,Hospital Cameron Highlands,24,3,2,2,1,7,4,5,0
2022-07-06,Hospital Rompin,5,0,1,0,1,0,1,1,1
2022-07-06,Hospital Universiti Islam Antabangsa (UIA) Kuantan,6,0,1,1,2,1,1,0,0
2022-07-06,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-07-06,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Sungai Bakap,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Bukit Mertajam,6,0,0,2,1,0,0,0,3
2022-07-06,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Seberang Jaya,24,5,1,5,1,4,2,4,2
2022-07-06,Hospital Kepala Batas,16,2,2,4,2,3,3,0,0
2022-07-06,Hospital Batu Gajah,8,0,0,2,2,0,4,0,0
2022-07-06,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Changkat Melintang,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Grik,24,3,1,3,7,3,3,1,3
2022-07-06,Hospital Kampar,14,3,0,2,0,0,7,1,1
2022-07-06,Hospital Kuala Kangsar,40,5,5,5,3,4,8,6,4
2022-07-06,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-07-06,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Seri Manjung,15,1,3,0,0,4,1,2,4
2022-07-06,Hospital Sg. Siput,7,0,1,1,0,2,1,2,0
2022-07-06,Hospital Slim River,14,2,0,2,4,2,1,1,2
2022-07-06,Hospital Tapah,10,1,1,1,2,0,0,1,4
2022-07-06,Hospital Taiping,10,2,1,1,0,1,0,2,3
2022-07-06,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-07-06,"Hospital Tuanku Fauziah, Kangar",15,2,2,2,2,2,1,0,4
2022-07-06,Putrajaya Hospital,6,0,2,0,0,1,3,0,0
2022-07-06,National Cancer Institute,0,0,0,0,0,0,0,0,0
2022-07-06,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",6,1,0,1,0,1,1,1,1
2022-07-06,"Duchess of Kent Hospital, Sandakan",25,6,1,2,1,2,5,4,4
2022-07-06,Hospital Beaufort,24,4,2,3,4,1,4,3,3
2022-07-06,Hospital Beluran,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Kinabatangan,8,1,0,1,1,2,1,2,0
2022-07-06,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Kota Marudu,6,0,0,2,0,2,1,1,0
2022-07-06,Hospital Kuala Penyu,28,2,0,6,2,5,5,5,3
2022-07-06,Hospital Kudat,12,3,0,0,2,2,3,2,0
2022-07-06,Hospital Lahad Datu,8,0,5,0,1,0,1,0,1
2022-07-06,Hospital Mesra Bukit Padang,21,2,4,5,3,0,2,3,2
2022-07-06,Hospital Papar,6,0,0,1,0,1,2,2,0
2022-07-06,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Semporna,30,6,5,1,5,5,2,2,4
2022-07-06,Hospital Sipitang,21,2,1,5,5,1,2,2,3
2022-07-06,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Tawau,14,2,1,2,3,1,1,1,3
2022-07-06,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Wanita dan Kanak-Kanak Sabah[5],12,2,2,0,1,3,1,3,0
2022-07-06,Sarawak General Hospital,32,8,1,5,3,4,6,4,1
2022-07-06,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Bau,7,0,0,1,3,0,0,1,2
2022-07-06,Hospital Sibu,6,0,1,0,0,1,1,1,2
2022-07-06,Hospital Miri,12,0,3,1,2,2,2,1,1
2022-07-06,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Limbang,16,3,3,3,2,1,2,2,0
2022-07-06,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Sentosa,16,4,1,1,2,5,0,1,2
2022-07-06,Hospital Mukah,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Marudi,6,0,0,0,2,1,1,1,1
2022-07-06,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Bintulu,10,1,2,3,0,1,1,1,1
2022-07-06,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Serian,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-07-06,Rajah Charles Brooke Memorial Hospital,6,1,0,0,0,1,2,1,1
2022-07-06,Hospital Kanowit,7,1,1,0,0,0,2,1,2
2022-07-06,Hospital Saratok,5,2,0,1,0,0,1,1,0
2022-07-06,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-07-06,Hospital Shah Alam,14,1,2,0,3,3,4,0,1
2022-07-06,Hospital Ampang,10,2,1,3,0,0,1,2,1
2022-07-06,Hospital Banting,10,1,0,1,0,0,2,3,3
2022-07-06,Hospital Kajang,5,1,0,1,1,1,0,0,1
2022-07-06,Hospital Kuala Kubu Baru,18,3,0,2,0,4,2,4,3
2022-07-06,Hospital Selayang,21,2,5,1,2,2,4,2,3
2022-07-06,Hospital Sultan Idris Shah Serdang,28,1,5,5,2,4,2,3,6
2022-07-06,Hospital Sungai Buloh,18,2,4,0,3,1,5,0,3
2022-07-06,Hospital Tanjung Karang,63,8,6,5,6,12,12,9,5
2022-07-06,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-07-06,"Hospital Tengku Ampuan Rahimah, Klang",8,0,1,1,2,1,2,1,0
2022-07-06,Universiti Putra Malaysia Teaching Hospital,54,7,6,8,4,5,9,8,7
2022-07-06,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",7,0,0,2,1,2,0,1,1
2022-07-06,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",24,2,1,3,1,3,2,6,6
2022-07-06,Hospital Dungun,35,4,4,3,3,4,4,6,7
2022-07-06,Hospital Kemaman,35,10,3,5,4,5,3,1,4
2022-07-06,Hospital Besut,40,7,4,2,6,8,4,4,5
2022-07-06,Hospital Hulu Terengganu,30,2,5,4,5,4,2,8,0
2022-07-06,Hospital Setiu,16,7,4,4,0,0,0,0,1
2022-07-07,"Hospital Pakar Sultanah Fatimah, Muar",24,3,1,1,5,6,3,3,2
2022-07-07,"Hospital Sultanah Nora Ismail, Batu Pahat",12,4,1,3,0,1,2,1,0
2022-07-07,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-07-07,Hospital Segamat,0,0,0,0,0,0,0,0,0
2022-07-07,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-07-07,Hospital Kota Tinggi,24,7,2,1,2,4,2,3,3
2022-07-07,Hospital Mersing,66,10,8,5,9,10,12,6,6
2022-07-07,Hospital Tangkak,30,3,2,4,4,3,2,6,6
