,date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
5668,1970-01-01 00:00:00.000000038,Hospital Teluk Intan,32,3,6,4,2,7,6,3,1
5669,1970-01-01 00:00:00.000000038,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
5670,1970-01-01 00:00:00.000000038,Putrajaya Hospital,14,3,2,3,0,1,1,3,1
5671,1970-01-01 00:00:00.000000038,National Cancer Institute,14,1,1,2,0,3,3,4,0
5672,1970-01-01 00:00:00.000000038,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
5673,1970-01-01 00:00:00.000000038,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
5674,1970-01-01 00:00:00.000000038,Hospital Beaufort,0,0,0,0,0,0,0,0,0
5675,1970-01-01 00:00:00.000000038,Hospital Beluran,18,2,2,4,2,1,3,2,2
5676,1970-01-01 00:00:00.000000038,Hospital Keningau,0,0,0,0,0,0,0,0,0
5677,1970-01-01 00:00:00.000000038,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
5678,1970-01-01 00:00:00.000000038,Hospital Kota Belud,16,2,2,3,2,0,1,5,1
5679,1970-01-01 00:00:00.000000038,Hospital Kota Marudu,28,1,1,4,3,4,4,9,2
5680,1970-01-01 00:00:00.000000038,Hospital Kuala Penyu,8,1,0,1,1,3,1,1,0
5681,1970-01-01 00:00:00.000000038,Hospital Kudat,0,0,0,0,0,0,0,0,0
5682,1970-01-01 00:00:00.000000038,Hospital Lahad Datu,14,0,0,5,1,2,1,5,0
5683,1970-01-01 00:00:00.000000038,Hospital Mesra Bukit Padang,8,1,1,2,0,0,0,3,1
5684,1970-01-01 00:00:00.000000038,Hospital Papar,0,0,0,0,0,0,0,0,0
5685,1970-01-01 00:00:00.000000038,Hospital Ranau,36,6,8,6,3,3,0,4,6
5686,1970-01-01 00:00:00.000000038,Hospital Semporna,0,0,0,0,0,0,0,0,0
5687,1970-01-01 00:00:00.000000038,Hospital Sipitang,7,2,1,1,0,1,0,2,0
5688,1970-01-01 00:00:00.000000038,Hospital Tambunan,6,1,1,1,1,0,1,1,0
5689,1970-01-01 00:00:00.000000038,Hospital Tawau,20,4,3,2,2,2,2,3,2
5690,1970-01-01 00:00:00.000000038,Hospital Tenom,0,0,0,0,0,0,0,0,0
5691,1970-01-01 00:00:00.000000038,Hospital Wanita dan Kanak-Kanak Sabah[5],30,5,5,2,2,3,6,6,1
5692,1970-01-01 00:00:00.000000038,Sarawak General Hospital,40,4,7,5,7,3,4,6,4
5693,1970-01-01 00:00:00.000000038,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",14,1,1,3,0,5,1,1,2
5694,1970-01-01 00:00:00.000000038,Hospital Bau,0,0,0,0,0,0,0,0,0
5695,1970-01-01 00:00:00.000000038,Hospital Sibu,5,0,1,0,1,1,0,1,1
5696,1970-01-01 00:00:00.000000038,Hospital Miri,12,2,1,3,1,2,0,1,2
5697,1970-01-01 00:00:00.000000038,Hospital Sarikei,10,0,1,2,1,0,3,3,0
5698,1970-01-01 00:00:00.000000038,Hospital Sri Aman,5,1,1,1,0,0,0,2,0
5699,1970-01-01 00:00:00.000000038,Hospital Limbang,0,0,0,0,0,0,0,0,0
5700,1970-01-01 00:00:00.000000038,Hospital Lawas,32,4,4,2,4,3,4,10,1
5701,1970-01-01 00:00:00.000000038,Hospital Kapit,25,0,7,2,1,5,6,3,1
5702,1970-01-01 00:00:00.000000038,Hospital Sentosa,7,0,0,1,2,0,0,3,1
5703,1970-01-01 00:00:00.000000038,Hospital Mukah,8,2,1,2,0,2,1,0,0
5704,1970-01-01 00:00:00.000000038,Hospital Marudi,25,3,0,5,3,1,1,6,6
5705,1970-01-01 00:00:00.000000038,Hospital Lundu,14,4,1,2,2,0,2,0,3
5706,1970-01-01 00:00:00.000000038,Hospital Bintulu,8,0,2,0,2,3,0,1,0
5707,1970-01-01 00:00:00.000000038,Hospital Betong,0,0,0,0,0,0,0,0,0
5708,1970-01-01 00:00:00.000000038,Hospital Serian,0,0,0,0,0,0,0,0,0
5709,1970-01-01 00:00:00.000000038,Hospital Simunjan,8,1,1,1,1,0,1,2,1
5710,1970-01-01 00:00:00.000000038,Rajah Charles Brooke Memorial Hospital,24,1,4,5,1,3,3,3,4
5711,1970-01-01 00:00:00.000000038,Hospital Kanowit,24,4,2,2,2,4,3,3,4
5712,1970-01-01 00:00:00.000000038,Hospital Saratok,14,0,3,1,1,3,2,1,3
5713,1970-01-01 00:00:00.000000038,Hospital Dalat,5,0,2,1,0,1,1,0,0
5714,1970-01-01 00:00:00.000000038,Hospital Shah Alam,20,3,3,1,2,4,2,4,1
5715,1970-01-01 00:00:00.000000038,Hospital Ampang,56,13,7,7,5,5,5,6,8
5716,1970-01-01 00:00:00.000000038,Hospital Banting,8,0,1,0,3,1,2,0,1
5717,1970-01-01 00:00:00.000000038,Hospital Kajang,64,7,10,3,19,2,6,8,9
5718,1970-01-01 00:00:00.000000038,Hospital Kuala Kubu Baru,14,1,1,2,6,3,0,0,1
5719,1970-01-01 00:00:00.000000038,Hospital Selayang,16,3,0,5,2,2,3,0,1
5720,1970-01-01 00:00:00.000000038,Hospital Sultan Idris Shah Serdang,28,2,1,3,3,4,6,9,0
5721,1970-01-01 00:00:00.000000038,Hospital Sungai Buloh,15,1,0,0,3,4,2,2,3
5722,1970-01-01 00:00:00.000000038,Hospital Tanjung Karang,32,1,3,4,7,1,4,7,5
5723,1970-01-01 00:00:00.000000038,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",48,11,4,7,4,7,4,3,8
5724,1970-01-01 00:00:00.000000038,"Hospital Tengku Ampuan Rahimah, Klang",0,0,0,0,0,0,0,0,0
5725,1970-01-01 00:00:00.000000038,Universiti Putra Malaysia Teaching Hospital,18,3,4,3,2,1,3,1,1
5726,1970-01-01 00:00:00.000000038,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",18,1,5,2,3,2,1,2,2
5727,1970-01-01 00:00:00.000000038,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",28,4,3,2,7,2,4,4,2
5728,1970-01-01 00:00:00.000000038,Hospital Dungun,12,0,3,3,0,1,3,1,1
5729,1970-01-01 00:00:00.000000038,Hospital Kemaman,0,0,0,0,0,0,0,0,0
5730,1970-01-01 00:00:00.000000038,Hospital Besut,0,0,0,0,0,0,0,0,0
5731,1970-01-01 00:00:00.000000038,Hospital Hulu Terengganu,0,0,0,0,0,0,0,0,0
5732,1970-01-01 00:00:00.000000038,Hospital Setiu,0,0,0,0,0,0,0,0,0
5733,1970-01-01 00:00:00.000000039,"Hospital Pakar Sultanah Fatimah, Muar",8,0,1,3,0,0,2,2,0
5734,1970-01-01 00:00:00.000000039,"Hospital Sultanah Nora Ismail, Batu Pahat",7,0,3,0,0,1,1,0,2
5735,1970-01-01 00:00:00.000000039,"Hospital Enche Besar Hajjah Kalsom, Kluang",24,3,3,0,2,6,2,4,4
5736,1970-01-01 00:00:00.000000039,Hospital Segamat,18,2,2,1,5,0,3,2,3
5737,1970-01-01 00:00:00.000000039,Hospital Pontian,64,3,8,7,4,8,12,9,13
5738,1970-01-01 00:00:00.000000039,Hospital Kota Tinggi,21,5,4,1,2,3,1,3,2
5739,1970-01-01 00:00:00.000000039,Hospital Mersing,40,4,5,4,9,6,1,7,4
5740,1970-01-01 00:00:00.000000039,Hospital Tangkak,0,0,0,0,0,0,0,0,0
5741,1970-01-01 00:00:00.000000039,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",32,1,9,6,6,4,3,1,2
5742,1970-01-01 00:00:00.000000039,Sultan Ismail Hospital,8,0,0,1,1,4,0,2,0
5743,1970-01-01 00:00:00.000000039,"Hospital Sultanah Aminah, Johor Bahru[2]",16,2,0,2,5,4,1,1,1
5744,1970-01-01 00:00:00.000000039,"Sultanah Bahiyah Hospital, Alor Setar",0,0,0,0,0,0,0,0,0
5745,1970-01-01 00:00:00.000000039,"Sultan Abdul Halim Hospital, Sungai Petani",12,5,1,1,1,1,1,2,0
5746,1970-01-01 00:00:00.000000039,Pendang Hospital,0,0,0,0,0,0,0,0,0
5747,1970-01-01 00:00:00.000000039,Kulim Hospital,15,0,4,1,1,1,3,4,1
5748,1970-01-01 00:00:00.000000039,Baling Hospital,18,4,1,1,3,1,0,3,5
5749,1970-01-01 00:00:00.000000039,Sik Hospital,0,0,0,0,0,0,0,0,0
5750,1970-01-01 00:00:00.000000039,Hospital Yan,7,0,0,1,0,1,2,3,0
5751,1970-01-01 00:00:00.000000039,Hospital Jitra,0,0,0,0,0,0,0,0,0
5752,1970-01-01 00:00:00.000000039,Hospital Kuala Nerang,15,4,1,3,1,0,3,1,2
5753,1970-01-01 00:00:00.000000039,"Hospital Raja Perempuan Zainab II, Kota Bharu",5,2,0,1,1,0,0,1,0
5754,1970-01-01 00:00:00.000000039,Hospital Pasir Mas,0,0,0,0,0,0,0,0,0
5755,1970-01-01 00:00:00.000000039,Hospital Tumpat,14,1,1,4,3,2,2,1,0
5756,1970-01-01 00:00:00.000000039,Hospital Machang,10,0,2,0,1,3,1,3,0
5757,1970-01-01 00:00:00.000000039,Hospital Jeli,63,7,10,5,10,10,4,7,10
5758,1970-01-01 00:00:00.000000039,Hospital Tanah Merah,20,3,4,1,2,1,4,2,3
5759,1970-01-01 00:00:00.000000039,"Hospital Tengku Anis, Pasir Putih",30,6,3,4,5,4,3,2,3
5760,1970-01-01 00:00:00.000000039,Hospital Gua Musang,36,3,4,6,6,7,4,3,3
5761,1970-01-01 00:00:00.000000039,Hospital Kuala Krai,56,7,9,8,4,8,4,11,5
5762,1970-01-01 00:00:00.000000039,Hospital Universiti Sains Malaysia (HUSM),12,2,3,3,0,1,2,0,1
5763,1970-01-01 00:00:00.000000039,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
5764,1970-01-01 00:00:00.000000039,National Heart Institute of Malaysia (IJN),10,0,1,2,1,1,1,3,1
5765,1970-01-01 00:00:00.000000039,Hospital Canselor Tuanku Muhriz UKM (HCTM),8,1,3,1,0,3,0,0,0
5766,1970-01-01 00:00:00.000000039,University Malaya Medical Centre (UMMC),10,1,1,1,1,0,2,1,3
5767,1970-01-01 00:00:00.000000039,Hospital Angkatan Tentera Tuanku Mizan,0,0,0,0,0,0,0,0,0
5768,1970-01-01 00:00:00.000000039,Hospital Rehabilitasi Cheras,8,1,3,2,1,0,0,1,0
5769,1970-01-01 00:00:00.000000039,Hospital Nukleus Labuan,15,4,0,1,1,0,4,2,3
5770,1970-01-01 00:00:00.000000039,Jabatan Kesihatan Labuan,49,5,4,10,8,5,6,4,7
5771,1970-01-01 00:00:00.000000039,Malacca General Hospital,80,11,6,10,9,14,9,12,9
5772,1970-01-01 00:00:00.000000039,Hospital Alor Gajah,10,2,0,0,0,2,2,2,2
5773,1970-01-01 00:00:00.000000039,Hospital Jasin,72,9,11,10,9,11,8,10,4
5774,1970-01-01 00:00:00.000000039,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
5775,1970-01-01 00:00:00.000000039,Tuanku Ja'afar Hospital,7,1,2,2,1,1,0,0,0
5776,1970-01-01 00:00:00.000000039,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
5777,1970-01-01 00:00:00.000000039,Hospital Port Dickson,5,0,1,0,1,2,1,0,0
5778,1970-01-01 00:00:00.000000039,Hospital Tampin,42,6,5,6,6,5,5,5,4
5779,1970-01-01 00:00:00.000000039,Hospital Jelebu,0,0,0,0,0,0,0,0,0
5780,1970-01-01 00:00:00.000000039,Hospital Jempol,0,0,0,0,0,0,0,0,0
5781,1970-01-01 00:00:00.000000039,Hospital Rembau,0,0,0,0,0,0,0,0,0
5782,1970-01-01 00:00:00.000000039,Tengku Ampuan Afzan Hospital,5,0,1,0,1,0,1,2,0
5783,1970-01-01 00:00:00.000000039,Hospital Pekan,7,0,0,1,1,2,0,1,2
5784,1970-01-01 00:00:00.000000039,Hospital Kuala Lipis,32,1,4,4,5,7,3,5,3
5785,1970-01-01 00:00:00.000000039,Hospital Raub,0,0,0,0,0,0,0,0,0
5786,1970-01-01 00:00:00.000000039,Hospital Bentong,5,0,1,3,0,0,0,1,0
5787,1970-01-01 00:00:00.000000039,Hospital Jerantut,15,1,2,0,2,2,2,5,1
5788,1970-01-01 00:00:00.000000039,Hospital Jengka,0,0,0,0,0,0,0,0,0
5789,1970-01-01 00:00:00.000000039,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
5790,1970-01-01 00:00:00.000000039,"Hospital Sultan Haji Ahmad Shah, Temerloh",5,0,2,0,2,0,0,1,0
5791,1970-01-01 00:00:00.000000039,Hospital Cameron Highlands,0,0,0,0,0,0,0,0,0
5792,1970-01-01 00:00:00.000000039,Hospital Rompin,21,1,2,3,4,2,3,1,5
5793,1970-01-01 00:00:00.000000039,Hospital Universiti Islam Antabangsa (UIA) Kuantan,24,3,6,2,4,4,2,3,0
5794,1970-01-01 00:00:00.000000039,Hospital Bera,7,0,2,1,1,0,1,1,1
5795,1970-01-01 00:00:00.000000039,Penang General Hospital,6,0,1,2,0,1,1,0,1
5796,1970-01-01 00:00:00.000000039,Hospital Sungai Bakap,48,4,12,7,5,6,7,2,5
5797,1970-01-01 00:00:00.000000039,Hospital Bukit Mertajam,42,5,7,5,8,8,2,3,4
5798,1970-01-01 00:00:00.000000039,Hospital Balik Pulau,12,1,2,0,2,2,1,1,3
5799,1970-01-01 00:00:00.000000039,Hospital Seberang Jaya,15,1,7,2,2,2,0,1,0
5800,1970-01-01 00:00:00.000000039,Hospital Kepala Batas,0,0,0,0,0,0,0,0,0
5801,1970-01-01 00:00:00.000000039,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
5802,1970-01-01 00:00:00.000000039,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",30,3,5,3,2,1,7,8,1
5803,1970-01-01 00:00:00.000000039,Hospital Changkat Melintang,36,8,3,2,2,6,6,4,5
5804,1970-01-01 00:00:00.000000039,Hospital Grik,15,4,1,1,1,1,1,2,4
5805,1970-01-01 00:00:00.000000039,Hospital Kampar,16,1,1,3,2,1,5,1,2
5806,1970-01-01 00:00:00.000000039,Hospital Kuala Kangsar,40,13,5,5,2,5,3,2,5
5807,1970-01-01 00:00:00.000000039,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
5808,1970-01-01 00:00:00.000000039,"Hospital Raja Permaisuri Bainun, Ipoh",16,2,0,4,3,3,2,1,1
5809,1970-01-01 00:00:00.000000039,Hospital Selama,12,3,3,0,1,2,1,0,2
5810,1970-01-01 00:00:00.000000039,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
5811,1970-01-01 00:00:00.000000039,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
5812,1970-01-01 00:00:00.000000039,Hospital Slim River,20,5,3,4,2,1,3,1,1
5813,1970-01-01 00:00:00.000000039,Hospital Tapah,10,2,1,0,3,2,0,1,1
5814,1970-01-01 00:00:00.000000039,Hospital Taiping,21,2,4,1,3,2,1,4,4
5815,1970-01-01 00:00:00.000000039,Hospital Teluk Intan,5,0,1,0,1,1,1,1,0
5816,1970-01-01 00:00:00.000000039,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
5817,1970-01-01 00:00:00.000000039,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
5818,1970-01-01 00:00:00.000000039,National Cancer Institute,7,2,1,1,0,1,1,1,0
5819,1970-01-01 00:00:00.000000039,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
5820,1970-01-01 00:00:00.000000039,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
5821,1970-01-01 00:00:00.000000039,Hospital Beaufort,0,0,0,0,0,0,0,0,0
5822,1970-01-01 00:00:00.000000039,Hospital Beluran,24,0,1,5,6,4,4,4,0
5823,1970-01-01 00:00:00.000000039,Hospital Keningau,24,3,3,5,0,4,4,3,2
5824,1970-01-01 00:00:00.000000039,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
5825,1970-01-01 00:00:00.000000039,Hospital Kota Belud,15,2,2,3,3,0,1,4,0
5826,1970-01-01 00:00:00.000000039,Hospital Kota Marudu,12,0,0,2,1,5,1,3,0
5827,1970-01-01 00:00:00.000000039,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
5828,1970-01-01 00:00:00.000000039,Hospital Kudat,0,0,0,0,0,0,0,0,0
5829,1970-01-01 00:00:00.000000039,Hospital Lahad Datu,0,0,0,0,0,0,0,0,0
5830,1970-01-01 00:00:00.000000039,Hospital Mesra Bukit Padang,5,1,0,1,0,0,1,2,0
5831,1970-01-01 00:00:00.000000039,Hospital Papar,5,3,0,1,0,1,0,0,0
5832,1970-01-01 00:00:00.000000039,Hospital Ranau,14,1,3,1,3,1,2,0,3
5833,1970-01-01 00:00:00.000000039,Hospital Semporna,0,0,0,0,0,0,0,0,0
5834,1970-01-01 00:00:00.000000039,Hospital Sipitang,0,0,0,0,0,0,0,0,0
5835,1970-01-01 00:00:00.000000039,Hospital Tambunan,16,2,1,2,0,2,4,3,2
5836,1970-01-01 00:00:00.000000039,Hospital Tawau,30,3,6,4,6,4,2,1,4
5837,1970-01-01 00:00:00.000000039,Hospital Tenom,0,0,0,0,0,0,0,0,0
5838,1970-01-01 00:00:00.000000039,Hospital Wanita dan Kanak-Kanak Sabah[5],10,1,1,1,2,2,3,0,0
5839,1970-01-01 00:00:00.000000039,Sarawak General Hospital,20,2,5,1,3,2,3,0,4
5840,1970-01-01 00:00:00.000000039,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",14,3,1,3,2,0,4,1,0
5841,1970-01-01 00:00:00.000000039,Hospital Bau,0,0,0,0,0,0,0,0,0
5842,1970-01-01 00:00:00.000000039,Hospital Sibu,0,0,0,0,0,0,0,0,0
5843,1970-01-01 00:00:00.000000039,Hospital Miri,0,0,0,0,0,0,0,0,0
5844,1970-01-01 00:00:00.000000039,Hospital Sarikei,30,3,5,4,6,3,1,3,5
5845,1970-01-01 00:00:00.000000039,Hospital Sri Aman,8,0,0,1,1,2,0,3,1
5846,1970-01-01 00:00:00.000000039,Hospital Limbang,0,0,0,0,0,0,0,0,0
5847,1970-01-01 00:00:00.000000039,Hospital Lawas,63,9,6,8,7,11,4,10,8
5848,1970-01-01 00:00:00.000000039,Hospital Kapit,25,2,0,6,2,6,2,2,5
5849,1970-01-01 00:00:00.000000039,Hospital Sentosa,7,0,1,1,0,3,0,2,0
5850,1970-01-01 00:00:00.000000039,Hospital Mukah,0,0,0,0,0,0,0,0,0
5851,1970-01-01 00:00:00.000000039,Hospital Marudi,25,1,6,3,0,2,6,1,6
5852,1970-01-01 00:00:00.000000039,Hospital Lundu,7,2,0,2,0,0,1,2,0
5853,1970-01-01 00:00:00.000000039,Hospital Bintulu,0,0,0,0,0,0,0,0,0
5854,1970-01-01 00:00:00.000000039,Hospital Betong,7,2,0,0,0,2,0,2,1
5855,1970-01-01 00:00:00.000000039,Hospital Serian,0,0,0,0,0,0,0,0,0
5856,1970-01-01 00:00:00.000000039,Hospital Simunjan,0,0,0,0,0,0,0,0,0
5857,1970-01-01 00:00:00.000000039,Rajah Charles Brooke Memorial Hospital,25,1,1,3,5,2,5,5,3
5858,1970-01-01 00:00:00.000000039,Hospital Kanowit,0,0,0,0,0,0,0,0,0
5859,1970-01-01 00:00:00.000000039,Hospital Saratok,24,5,0,4,2,4,2,4,3
5860,1970-01-01 00:00:00.000000039,Hospital Dalat,0,0,0,0,0,0,0,0,0
5861,1970-01-01 00:00:00.000000039,Hospital Shah Alam,56,5,9,8,6,5,6,10,7
5862,1970-01-01 00:00:00.000000039,Hospital Ampang,80,12,6,10,6,12,9,16,9
5863,1970-01-01 00:00:00.000000039,Hospital Banting,10,1,1,0,2,2,3,1,0
5864,1970-01-01 00:00:00.000000039,Hospital Kajang,5,0,2,0,1,0,1,0,1
5865,1970-01-01 00:00:00.000000039,Hospital Kuala Kubu Baru,0,0,0,0,0,0,0,0,0
5866,1970-01-01 00:00:00.000000039,Hospital Selayang,18,2,1,4,1,4,1,2,3
5867,1970-01-01 00:00:00.000000039,Hospital Sultan Idris Shah Serdang,8,1,0,0,0,2,2,2,1
5868,1970-01-01 00:00:00.000000039,Hospital Sungai Buloh,48,8,5,4,8,6,5,6,6
5869,1970-01-01 00:00:00.000000039,Hospital Tanjung Karang,0,0,0,0,0,0,0,0,0
5870,1970-01-01 00:00:00.000000039,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",32,4,4,7,3,3,6,1,4
5871,1970-01-01 00:00:00.000000039,"Hospital Tengku Ampuan Rahimah, Klang",12,1,1,0,5,2,1,1,1
5872,1970-01-01 00:00:00.000000039,Universiti Putra Malaysia Teaching Hospital,42,6,2,10,3,4,5,6,6
5873,1970-01-01 00:00:00.000000039,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",119,13,12,17,17,18,12,17,13
5874,1970-01-01 00:00:00.000000039,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",24,4,4,3,1,3,0,3,6
5875,1970-01-01 00:00:00.000000039,Hospital Dungun,0,0,0,0,0,0,0,0,0
5876,1970-01-01 00:00:00.000000039,Hospital Kemaman,0,0,0,0,0,0,0,0,0
5877,1970-01-01 00:00:00.000000039,Hospital Besut,0,0,0,0,0,0,0,0,0
5878,1970-01-01 00:00:00.000000039,Hospital Hulu Terengganu,14,1,2,1,0,2,2,3,3
5879,1970-01-01 00:00:00.000000039,Hospital Setiu,15,2,2,0,1,5,3,1,1
5880,1970-01-01 00:00:00.000000040,"Hospital Pakar Sultanah Fatimah, Muar",20,3,3,2,0,2,2,3,5
5881,1970-01-01 00:00:00.000000040,"Hospital Sultanah Nora Ismail, Batu Pahat",30,2,5,6,0,2,6,5,4
5882,1970-01-01 00:00:00.000000040,"Hospital Enche Besar Hajjah Kalsom, Kluang",55,9,5,3,6,7,9,4,12
5883,1970-01-01 00:00:00.000000040,Hospital Segamat,16,2,1,3,1,3,3,1,2
5884,1970-01-01 00:00:00.000000040,Hospital Pontian,35,5,3,6,5,4,6,2,4
5885,1970-01-01 00:00:00.000000040,Hospital Kota Tinggi,20,3,2,2,5,4,0,2,2
5886,1970-01-01 00:00:00.000000040,Hospital Mersing,49,3,10,5,6,4,6,7,8
5887,1970-01-01 00:00:00.000000040,Hospital Tangkak,10,1,1,2,1,4,0,1,0
5888,1970-01-01 00:00:00.000000040,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",18,4,0,4,1,1,4,2,2
5889,1970-01-01 00:00:00.000000040,Sultan Ismail Hospital,21,2,1,2,3,2,2,5,4
5890,1970-01-01 00:00:00.000000040,"Hospital Sultanah Aminah, Johor Bahru[2]",48,8,4,6,6,6,7,4,7
5891,1970-01-01 00:00:00.000000040,"Sultanah Bahiyah Hospital, Alor Setar",14,1,0,3,0,2,5,1,2
5892,1970-01-01 00:00:00.000000040,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
5893,1970-01-01 00:00:00.000000040,Pendang Hospital,0,0,0,0,0,0,0,0,0
5894,1970-01-01 00:00:00.000000040,Kulim Hospital,6,1,1,0,0,2,0,0,2
5895,1970-01-01 00:00:00.000000040,Baling Hospital,5,0,0,0,1,1,2,1,0
5896,1970-01-01 00:00:00.000000040,Sik Hospital,0,0,0,0,0,0,0,0,0
5897,1970-01-01 00:00:00.000000040,Hospital Yan,0,0,0,0,0,0,0,0,0
5898,1970-01-01 00:00:00.000000040,Hospital Jitra,0,0,0,0,0,0,0,0,0
5899,1970-01-01 00:00:00.000000040,Hospital Kuala Nerang,48,9,8,8,7,0,2,8,6
5900,1970-01-01 00:00:00.000000040,"Hospital Raja Perempuan Zainab II, Kota Bharu",8,1,2,0,1,0,1,1,2
5901,1970-01-01 00:00:00.000000040,Hospital Pasir Mas,12,0,4,1,0,2,2,0,3
5902,1970-01-01 00:00:00.000000040,Hospital Tumpat,16,0,4,2,1,2,5,1,1
5903,1970-01-01 00:00:00.000000040,Hospital Machang,14,3,4,1,1,0,0,1,4
5904,1970-01-01 00:00:00.000000040,Hospital Jeli,18,1,3,3,1,2,2,2,4
5905,1970-01-01 00:00:00.000000040,Hospital Tanah Merah,24,4,4,3,3,4,2,4,0
5906,1970-01-01 00:00:00.000000040,"Hospital Tengku Anis, Pasir Putih",77,12,8,7,12,11,10,7,10
5907,1970-01-01 00:00:00.000000040,Hospital Gua Musang,48,4,3,10,9,5,7,2,8
5908,1970-01-01 00:00:00.000000040,Hospital Kuala Krai,40,10,3,4,7,7,3,2,4
5909,1970-01-01 00:00:00.000000040,Hospital Universiti Sains Malaysia (HUSM),5,0,1,2,0,0,0,0,2
5910,1970-01-01 00:00:00.000000040,Kuala Lumpur Hospital,12,0,1,3,3,0,2,1,2
5911,1970-01-01 00:00:00.000000040,National Heart Institute of Malaysia (IJN),14,3,1,1,4,2,1,0,2
5912,1970-01-01 00:00:00.000000040,Hospital Canselor Tuanku Muhriz UKM (HCTM),7,0,2,0,2,1,0,1,1
5913,1970-01-01 00:00:00.000000040,University Malaya Medical Centre (UMMC),7,0,0,2,1,2,1,0,1
5914,1970-01-01 00:00:00.000000040,Hospital Angkatan Tentera Tuanku Mizan,0,0,0,0,0,0,0,0,0
5915,1970-01-01 00:00:00.000000040,Hospital Rehabilitasi Cheras,15,1,2,2,1,3,1,0,5
5916,1970-01-01 00:00:00.000000040,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
5917,1970-01-01 00:00:00.000000040,Jabatan Kesihatan Labuan,32,0,7,6,5,1,4,5,4
5918,1970-01-01 00:00:00.000000040,Malacca General Hospital,35,5,6,7,6,4,2,2,3
5919,1970-01-01 00:00:00.000000040,Hospital Alor Gajah,25,5,4,5,1,2,4,2,2
5920,1970-01-01 00:00:00.000000040,Hospital Jasin,42,7,3,4,7,3,4,5,9
5921,1970-01-01 00:00:00.000000040,Hospital Angkatan Tentera Terendak,14,1,1,1,3,1,4,1,2
5922,1970-01-01 00:00:00.000000040,Tuanku Ja'afar Hospital,5,0,0,0,0,2,1,1,1
5923,1970-01-01 00:00:00.000000040,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
5924,1970-01-01 00:00:00.000000040,Hospital Port Dickson,16,1,2,3,3,2,0,3,2
5925,1970-01-01 00:00:00.000000040,Hospital Tampin,48,11,8,7,2,6,6,4,4
5926,1970-01-01 00:00:00.000000040,Hospital Jelebu,0,0,0,0,0,0,0,0,0
5927,1970-01-01 00:00:00.000000040,Hospital Jempol,0,0,0,0,0,0,0,0,0
5928,1970-01-01 00:00:00.000000040,Hospital Rembau,0,0,0,0,0,0,0,0,0
5929,1970-01-01 00:00:00.000000040,Tengku Ampuan Afzan Hospital,35,2,5,1,6,5,6,7,3
5930,1970-01-01 00:00:00.000000040,Hospital Pekan,0,0,0,0,0,0,0,0,0
5931,1970-01-01 00:00:00.000000040,Hospital Kuala Lipis,30,2,6,4,4,5,2,6,1
5932,1970-01-01 00:00:00.000000040,Hospital Raub,0,0,0,0,0,0,0,0,0
5933,1970-01-01 00:00:00.000000040,Hospital Bentong,0,0,0,0,0,0,0,0,0
5934,1970-01-01 00:00:00.000000040,Hospital Jerantut,10,0,2,1,1,2,1,1,2
5935,1970-01-01 00:00:00.000000040,Hospital Jengka,0,0,0,0,0,0,0,0,0
5936,1970-01-01 00:00:00.000000040,Hospital Muadzam Shah,5,1,1,0,1,1,1,0,0
5937,1970-01-01 00:00:00.000000040,"Hospital Sultan Haji Ahmad Shah, Temerloh",42,9,6,5,5,3,6,3,5
